fieldguide,english_common,latin_species,length,voice,order,family,family_english,english,match,latin_species_correct,changed,comment
morcombe_australia,Red-browed Pardalote,Pardalotus rubricatus,10-12cm,"distinctive, pleasant song quite unlike that of other pardalotes; a loud, mellow whistle of five or six notes, one or several slow and rising, three to five higher, quicker, the result like a softly muted Crested Bellbird or rosella.",Passeriformes,Pardalotidae,Pardalotes,Red-browed Pardalote,TRUE,Pardalotus rubricatus,no,
morcombe_australia,Striated Pardalote,Pardalotus striatus,9.5-11.5cm,"clear, sharp, musical ""witta-witta"", the second part slightly lower, repeated regularly at several second intervals or long periods; also gives soft, low trills.",Passeriformes,Pardalotidae,Pardalotes,Striated Pardalote,TRUE,Pardalotus striatus,no,
morcombe_australia,Pilotbird,Pycnoptilus floccosus,16.5-17cm,"the male's loud call described as having ""piercing sweetness""; ""whit-wheet-WHEE-a-wer"" or fast ""whit-whit-WHEER, whit-whit-WHEER""; these and other variations have the clear musical quality of bristlebird calls. Females also may give these calls and softer ""whitta-whittee"" and ""too-whit-too-whittee"" responses.",Passeriformes,Acanthizidae,Australasian Warblers,Pilotbird,TRUE,Pycnoptilus floccosus,no,
morcombe_australia,Rockwarbler,Origma solitaria,13-14cm,"a clear ""chweep-chweep"" with a slightly mournful quality to the sound. Also a sharper ""chwik-chwik"", and harsh, scolding ""tzzt, tzzt"".",Passeriformes,Acanthizidae,Australasian Warblers,Rockwarbler,TRUE,Origma solitaria,no,
morcombe_australia,Atherton Scrubwren,Sericornis keri,13-14cm,"sharp, scratchy, deliberate ""chi-wiep, chi-wiep,-""; rapid ""chiep-chiep-chiep""; musical ""chippity-wiep, chippity-wiep"".",Passeriformes,Acanthizidae,Australasian Warblers,Atherton Scrubwren,TRUE,Sericornis keri,no,
morcombe_australia,Large-billed Scrubwren,Sericornis magnirostris,12-13cm,"cheerful, sharp, loud ""chiWIP-chiWIP-chiWIP""; faster, scratchy ""chizip-chzipchzip""; piercing ""chweeip-chweeip""; scolding ""kzzip-kzzip-kzzip""; mimics other small birds.",NA,NA,NA,NA,FALSE,Sericornis magnirostris,no,
morcombe_australia,Tropical Scrubwren,Sericornis beccarii,11-12cm,"similar to that of widespread White-browed Srubren, a very rapid, undulating ""chippity-wippit, chippity-wippit-""; quick, scolding ""squarr-squarr-squarr"".",Passeriformes,Acanthizidae,Australasian Warblers,Tropical Scrubwren,TRUE,Sericornis beccarii,no,
morcombe_australia,Scrubtit,Acanthornis magnus,11-12cm,"piercing whistle, extremely rapidly repeated, sharp ""chi-chi-"" followed by louder, clearly whistled ""chiew"" or ""chiewit"", sequence varied: ""chi-chi-hi-chi-CHIEW, chi-chi-ch-chi-CHEWIT""; ""chiewit-chiewit, chi, chi, chi""; ""chiewit, chiewit, chiewit"". Also low, scolding chatter, ""chak-chak-chak"".",NA,NA,NA,NA,FALSE,Acanthornis magnus,no,
morcombe_australia,Fernwren,Oreoscopus gutturalis,13-15cm,"a high, fine, ""pee-pee-PEEEE"", the last note strongly whistled, musical; another call is softer, brief, more even: ""pip-pip-pip-peeeee"". These calls are rather like display calls of Pied Honeyeater.",Passeriformes,Acanthizidae,Australasian Warblers,Fernwren,TRUE,Oreoscopus gutturalis,no,
morcombe_australia,Yellow-throated Scrubwren,Sericornis citreogularis,12-14cm,"varied melodious, cheery, whistled calls, rather like those of Mistletoebird. Commonly a sequence of very sharp notes intermixed with slightly lower, more mellow notes, ""sieeip-chzweep-chip-sieep-chzeep"". An accomplished mimic of the calls of other birds. Contact calls sharp, abrupt ""chiep, chiep, chiep"". Scolds harshly: ""chzzak-chzzak-chzzak"". Birds of far northern population can have more chattering, less whistling in repertoire.",NA,NA,NA,NA,FALSE,Sericornis citreogularis,no,
morcombe_australia,White-browed Scrubwren,Sericornis frontalis,11-13cm,"song is a high, clear, varied whistle: ""ch-weip, ch-weip, ch-weip""; ""chi-wipip, chi-wipip""; ""chp-wiep, chp-wiep""; ""cheweep-chip""; and a very high ""ts-eeer, tseeer"", the second syllable usually higher. In alarm, scolds with sharp, hard, metallic, rattling ""chk-chk-ckchkchk"" or buzzing ""tzzzt-tzzt-tzzt"". As contact between members of the group while foraging, softer, more intimate chittering and churring sounds. Often includes mimicry of other species.",Passeriformes,Acanthizidae,Australasian Warblers,White-browed Scrubwren,TRUE,Sericornis frontalis,no,
morcombe_australia,Tasmanian Scrubwren,Sericornis humilis,12-14cm,"calls ""chzit-chzit"", very scratchy, sharp; the song is described as like a squeaking wheel, a scratchy, squeaky ""chzeit-chzit-chzitty-chzitty-chzitty"". The alarm call is a scolding, rasping chatter.",Passeriformes,Acanthizidae,Australasian Warblers,Tasmanian Scrubwren,TRUE,Sericornis humilis,no,
morcombe_australia,Chestnut-rumped Heathwren,Hylacola pyrrhopygia,13-14cm,"renowned for its spirited song into which is blended passages of mimicry of other bids in high, clear, pure, silvery noes: ""fchweep-tweep-toowheet, tweet-wheeit-wheeit, chirreeep, twitchy-twitchy-quorrop-quorreep"", and similar notes in seemingly endless variety. Harsh chatting and scolding, ""chzzt-chzzzt!"", in alarm.",Passeriformes,Acanthizidae,Australasian Warblers,Chestnut-rumped Heathwren,TRUE,Hylacola pyrrhopygia,no,
morcombe_australia,Shy Heathwren,Hylacola cauta,12-14cm,"song a clear, sharp, musical sequence, not as sustained or varied as that of the Chestnut-rumped. It begins with several high, thin squeaks, then stronger, a touch of buzzing rattle that fades away: ""see-sree, chweip-chzeip-quirrip-quip-chip-chie"". In alarm, harsh scolding.",Passeriformes,Acanthizidae,Australasian Warblers,Shy Heathwren,TRUE,Hylacola cauta,no,
morcombe_australia,Striated Fieldwren,Calamanthus fuliginosus,13-14cm,"the male climbs to the top of a shrub to deliver his song, tail waving sideways as he pours forth a lively, although subdued, succession of trills and chatterings: ""whit-whit wirree, whit-whit-whitCHIER, chrrit-chrrit-chrrit"". The first part is in notes clear, spirited and musical, leading to a louder ""chier"", then quickly followed by a slightly harsh, chattered ""chrrit"", repeated several times.",Passeriformes,Acanthizidae,Australasian Warblers,Striated Fieldwren,TRUE,Calamanthus fuliginosus,no,
morcombe_australia,Rufous Fieldwren,Calamanthus campestris,12-13cm,"similar to that of Striated, ""chit-whit-whit whirrrrrreet"", with the first short notes whistled clear and high, the last long passage a rattled chattering.",Passeriformes,Acanthizidae,Australasian Warblers,Rufous Fieldwren,TRUE,Calamanthus campestris,no,
morcombe_australia,Speckled Warbler,Chthonicola saittata,12-13cm,"musical song with extensive use of mimicry of other species. A rather undulating, cheery, canary-like, rapid, rambling mix of clear, sharp whistles and deeper, more mellow notes, ""chwiep-cheerip-chip-weip-weip-weip-cheerip-weip-chip"", with many variations.",NA,NA,NA,NA,FALSE,Chthonicola saittata,no,
morcombe_australia,Redthroat,Pyrrholaemus brunneus,11-12cm,"a distinctive intermix of sharp, clear, whistled notes alternate with harsher, chattered sounds: ""whit-whit-chee-chee-quorr-quorr, whit-whit-chee-chee-chak-chak""; ""chi-chi-chi-chi quirrrr"".",Passeriformes,Acanthizidae,Australasian Warblers,Redthroat,TRUE,Pyrrholaemus brunneus,no,
morcombe_australia,Western Gerygone,Gerygone fusca,10-11cm,"pensive, whistled tune; high, clear violin notes, descending and rising, meandering, in slow, drawn out, wistful, sweet notes, but ceasing abruptly before the tune seems complete.",Passeriformes,Acanthizidae,Australasian Warblers,Western Gerygone,TRUE,Gerygone fusca,no,
morcombe_australia,Brown Gerygone,Gerygone mouki,9-11cm,"brisk, sharp, more vibrant and insect-like than songs of other gerygones: ""withippitee-wit-chippitee-chippitee-chipitee"", ""whitchip-whitchip-whitchip"" and other variations; scolding ""tzip-tzip-tzip"". Song differs slightly in NE Qld; notes are given in an ascending sequence.",Passeriformes,Acanthizidae,Australasian Warblers,Brown Gerygone,TRUE,Gerygone mouki,no,
morcombe_australia,Mangrove Gerygone,Gerygone levigaster,10-11cm,"song similar to that of White-throated an Western Gerygones, but probably superior. Clear notes, some strong and piercing, others thin, tenuous, clear, like miniature violin, the tune falling wistfully, then lifting strongly, undulating.",Passeriformes,Acanthizidae,Australasian Warblers,Mangrove Gerygone,TRUE,Gerygone levigaster,no,
morcombe_australia,Dusky Gerygone,Gerygone tenebrosa,11-12cm,"plaintive, mellow, notes, like those of a whistler, although softer, quite unlike the lively, high-pitched, thin, at times sharp, songs of most other gerygones, but rather a slow, rather hesitant variations ""queeit, toowheet, queeit, quit, queeit, whit"".",Passeriformes,Acanthizidae,Australasian Warblers,Dusky Gerygone,TRUE,Gerygone tenebrosa,no,
morcombe_australia,Large-billed Gerygone,Gerygone magnirostris,10-11cm,"powerful, rich, whistled notes in diverse sequences, some rapid, others slow and deliberate; high, clear, or low and mellow. Will often create a tune, repeat it faithfully a few or many times; then switch abruptly to a new or similar version: ""wheecheeapip-wheecheeapip-wheecheeapip; cheeapip-cheeapip-cheeapip; wichee-wichee-wichee-wichee"".",Passeriformes,Acanthizidae,Australasian Warblers,Large-billed Gerygone,TRUE,Gerygone magnirostris,no,
morcombe_australia,Green-backed Gerygone,Gerygone choronotus,9-10cm,"clear and ringing, but lacks the diversity of the best of the gerygone songsters; calls repeated in sustained fast bursts: ""CHIRReep-CHIRRep-CHIRReep-"" with emphasis on the first clear, sharp ""CHIRR""; at times delivered extremely rapidly ""CHIRRiepCHIRRiepCHIRRep-"" in long bursts like the reeling trill of a White-winged Fairy-wren.",NA,NA,NA,NA,FALSE,Gerygone choronotus,no,
morcombe_australia,Fairy Gerygone,Gerygone paplebrosa,10-11cm,"typically lively and cheerful, not very high-pitched, but quite strong and penetrating, rather scratchy, metallic, repetitive: ""whit-WHITch--tew, whit-WHITch-e-tew, whit-WHITch-e-tew""; ""whit-a-whit-a-WHITchu, whit-a-whit-a-WHITchu"". In these and similar tunes it lacks the variety and creativity of the best of the gerygone songsters.",NA,NA,NA,NA,FALSE,Gerygone paplebrosa,no,
morcombe_australia,White-throated Gerygone,Gerygone olivacea,10-11cm,"loud, clear, carrying. Usually begins with several loud, piercing, high notes immediatley followed by pure, high, clearly whistled, violin-like notes that descend in an undulating, silvery, sweet cascade, at times lifting briefly, only to resume the downward, tumbling momentum. Abruptly returns to the initial louder, sharper notes to repeat the whole sequence, often with slight variations.",Passeriformes,Acanthizidae,Australasian Warblers,White-throated Gerygone,TRUE,Gerygone olivacea,no,
morcombe_australia,Weebill,Smicrornis brevirostris,8.5-9.5cm,"strong far-carrying whistled call, slightly husky compared with the clear, pure notes of gerygones. Often a wingle, loud ""wheetiew""; longer sequences are ""whit, whit, WHEETiew"" and ""whit, whit, WHEET-awhit"".",Passeriformes,Acanthizidae,Australasian Warblers,Weebill,TRUE,Smicrornis brevirostris,no,
morcombe_australia,Yellow Thornbill,Acanthiza nana,9-10cm,"a harsh, scratch rather than high, insect-like sound, erratic ""chzip-chzzzip, chzip-chzip, chzeeep, chzip-chzzip-chzzzip"". Also gives a strong, harsher, scolding ""kirrzz, kirrrzz-kirrrzz"".",Passeriformes,Acanthizidae,Australasian Warblers,Yellow Thornbill,TRUE,Acanthiza nana,no,
morcombe_australia,Striated Thornbill,Acanthiza lineata,10cm,"soft, insect-like, ""tzzt, tzzit, tzzt-tizzit"", at times run together rapidly to form a short tune, almost trilled, ""tzt-tzt-tizzit-tizzit-tzt-tzt-tizzit-tizzit-"".",Passeriformes,Acanthizidae,Australasian Warblers,Striated Thornbill,TRUE,Acanthiza lineata,no,
morcombe_australia,Buff-rumped Thornbill,Acanthiza reguloides,10.5-11.5cm,"lively, sharp, twitering calls, ""tsip-twit-titch-tseip, twit-ti-twit-twit-tseip, tseip-tseip-tseip"". Song is very much more rapid, an unbroken, tinkling ""chipitit-chiitit-chiptit-chipitit"".",Passeriformes,Acanthizidae,Australasian Warblers,Buff-rumped Thornbill,TRUE,Acanthiza reguloides,no,
morcombe_australia,Yellow-rumped Thornbill,Acanthiza chrysorrhoa,11-12cm,"cheery, undulating, chittering, tinkling song; lasts just 3 or 4 seconds, usually ending with two clear whisted notes, the second descending: ""chip-chip-chippity-cheepity-chippity-cheepity-wheit-wheehoo"". Whole song is then repeated almost indentically, a few or many times.",Passeriformes,Acanthizidae,Australasian Warblers,Yellow-rumped Thornbill,TRUE,Acanthiza chrysorrhoa,no,
morcombe_australia,Western Thornbill,Acanthiza inornata,10cm,"weak, erratic with broken sequences of scratchy chittering, ""tchip-tsip"" sounds, with an occasional louder ""choweep"", melow and rather musical: ""tchip-tseeip, cheewip, tseep-tsip, choweep, tsip-cheowip, tsip, seep, choweep, tsip-"". Includes mimicry of other birds.",Passeriformes,Acanthizidae,Australasian Warblers,Western Thornbill,TRUE,Acanthiza inornata,no,
morcombe_australia,Slender-billed Thornbill,Acanthiza iredalei,9-10cm,"rapid, high twittering, almost tinkling, ""tsip-tsip-sip-sip-chip-chweeet, tsip-chip-"", the occasional ""chweeet"" louder, more musical.",Passeriformes,Acanthizidae,Australasian Warblers,Slender-billed Thornbill,TRUE,Acanthiza iredalei,no,
morcombe_australia,Mountain Thornbill,Acanthiza katherina,10cm,"intermingled quick, sharp, scratchy sounds and contrasting louder, mellow, musical, whistles: ""tsit-tsew-seweit, tzit-tseet, toowheet, tsit-toowheet, tsit-tchip-tsew"".",Passeriformes,Acanthizidae,Australasian Warblers,Mountain Thornbill,TRUE,Acanthiza katherina,no,
morcombe_australia,Chestnut-rumped Thornbill,Acanthiza uropygialis,9-10cm,"usual call is a high, peevish, squeaking ""tsee, tse-tseep, tseep, tseeip"". Less often a whistled, clear, penetrating ""cheweep-cheweep-cheweep"", or faster, lower a mellow, musical warbling.",Passeriformes,Acanthizidae,Australasian Warblers,Chestnut-rumped Thornbill,TRUE,Acanthiza uropygialis,no,
morcombe_australia,Brown Thornbill,Acanthiza pusilla,9.5-10.5cm,"rich, musical with wide range of notes. Very high, clear whistles abruptly cascade in strong, rippling trills to notes unusually deep and mellow for so small a bird. Among these calls sharper scratchy sounds or mimcry of other birds may be inserted. In alarm, gives harsh, churring scoldings.",Passeriformes,Acanthizidae,Australasian Warblers,Brown Thornbill,TRUE,Acanthiza pusilla,no,
morcombe_australia,Inland Thornbill,Acanthiza apicalis,9.5-10.5cm,"lively, sharp ""tsip-chip-"" calls; loud, clear, musically whistled ""chweeeip!"" and deep, mellow, tremulously warbled ""quor-r--r-r-eip""; overall effect a varied ""tseeeip-tsip-tseep-chweeeeeip, chip-tzzeep-tseep-quorr-r-r-reip! Tsip seep-"". Also buzzing scoldings and passages of mimicry of other birds.",Passeriformes,Acanthizidae,Australasian Warblers,Inland Thornbill,TRUE,Acanthiza apicalis,no,
